model_number,fit_status,layer_index,reuse_factor,correct_reuse_factor_dense_latency,n_inputs_latency,sequence_length_latency,dense_size_latency,reuse_factor_1,latency_min,latency_max
5799,Fit,7,512,512,512,1,64,512,582,583
14876,Fit,8,512,512,512,1,16,512,582,583
4522,Fit,8,512,512,512,1,32,512,582,583
11661,Fit,8,512,512,512,1,64,512,582,583
28656,Fit,9,512,512,512,1,16,512,550,551
30759,Fit,9,512,512,512,1,64,512,550,551
49172,Fit,9,512,512,512,1,16,512,550,551
44121,Fit,9,512,512,512,1,32,512,550,551
39483,Fit,9,512,512,512,1,16,512,550,551
29449,Fit,9,512,512,512,1,32,512,550,551
40040,Fit,9,512,512,512,1,64,512,550,551
10173,Fit,9,512,512,512,1,16,512,550,551
21618,Fit,9,512,512,512,1,32,512,550,551
5342,Fit,9,512,512,512,1,64,512,550,551
23588,Fit,9,512,512,512,1,16,512,550,551
33668,Fit,9,512,512,512,1,32,512,550,551
25490,Fit,9,512,512,512,1,64,512,550,551
46935,Fit,9,512,512,512,1,32,512,550,551
29410,Fit,10,512,512,512,1,16,512,550,551
39902,Fit,10,512,512,512,1,32,512,550,551
29976,Fit,10,512,512,512,1,64,512,550,551
43038,Fit,11,512,512,512,1,32,512,550,551
49488,Fit,11,512,512,512,1,64,512,550,551
32217,Fit,11,512,512,512,1,16,512,550,551
41578,Fit,11,512,512,512,1,32,512,550,551
27659,Fit,11,512,512,512,1,64,512,550,551
18684,Fit,11,512,512,512,1,16,512,550,551
7312,Fit,11,512,512,512,1,32,512,550,551
19389,Fit,11,512,512,512,1,64,512,550,551
9875,Fit,10,512,512,512,1,16,512,550,551
20829,Fit,10,512,512,512,1,32,512,550,551
6593,Fit,10,512,512,512,1,64,512,550,551
39132,Fit,10,512,512,512,1,16,512,550,551
28383,Fit,10,512,512,512,1,32,512,550,551
40991,Fit,10,512,512,512,1,64,512,550,551
6900,Fit,11,512,512,512,1,16,512,550,551
18218,Fit,11,512,512,512,1,32,512,550,551
8864,Fit,11,512,512,512,1,64,512,550,551
42248,Fit,11,512,512,512,1,16,512,550,551
48371,Fit,11,512,512,512,1,32,512,550,551
45338,Fit,11,512,512,512,1,64,512,550,551
15436,Fit,10,512,512,512,1,16,512,582,583
4097,Fit,10,512,512,512,1,32,512,582,583
12182,Fit,10,512,512,512,1,64,512,582,583
46998,Fit,10,512,512,512,1,32,512,582,583
44734,Fit,11,512,512,512,1,16,512,582,583
29423,Fit,11,512,512,512,1,32,512,582,583
40067,Fit,11,512,512,512,1,64,512,582,583
10153,Fit,11,512,512,512,1,16,512,582,583
21717,Fit,11,512,512,512,1,32,512,582,583
5276,Fit,11,512,512,512,1,64,512,582,583
35370,Fit,10,512,512,512,1,16,512,582,583
47533,Fit,10,512,512,512,1,64,512,582,583
17457,Fit,11,512,512,512,1,16,512,582,583
5905,Fit,11,512,512,512,1,32,512,582,583
20915,Fit,11,512,512,512,1,64,512,582,583
30999,Fit,11,512,512,512,1,16,512,582,583
40877,Fit,11,512,512,512,1,32,512,582,583
28877,Fit,11,512,512,512,1,64,512,582,583
32470,Fit,16,512,512,512,1,16,512,534,535
22451,Fit,16,512,512,512,1,32,512,534,535
46176,Fit,16,512,512,512,1,64,512,534,535
35817,Fit,17,512,512,512,1,16,512,534,535
24685,Not Fit,17,512,512,512,1,32,512,534,535
35004,Not Fit,17,512,512,512,1,64,512,534,535
417,Fit,17,512,512,512,1,16,512,534,535
10754,Not Fit,17,512,512,512,1,32,512,534,535
4896,Not Fit,17,512,512,512,1,64,512,534,535
35270,Fit,15,512,512,512,1,16,512,534,535
24900,Fit,15,512,512,512,1,32,512,534,535
47378,Fit,15,512,512,512,1,64,512,534,535
18979,Fit,15,512,512,512,1,16,512,534,535
8340,Fit,15,512,512,512,1,32,512,534,535
18388,Fit,15,512,512,512,1,64,512,534,535
27225,Fit,15,512,512,512,1,16,512,534,535
38200,Fit,15,512,512,512,1,32,512,534,535
31879,Fit,15,512,512,512,1,64,512,534,535
3620,Fit,15,512,512,512,1,16,512,534,535
14218,Fit,15,512,512,512,1,32,512,534,535
45654,Fit,15,512,512,512,1,64,512,534,535
14659,Fit,16,512,512,512,1,16,512,534,535
3482,Fit,16,512,512,512,1,32,512,534,535
12714,Fit,16,512,512,512,1,64,512,534,535
22959,Fit,16,512,512,512,1,16,512,534,535
33038,Fit,16,512,512,512,1,32,512,534,535
26162,Not Fit,16,512,512,512,1,64,512,534,535
11673,Not Fit,17,512,512,512,1,16,512,534,535
1159,Not Fit,17,512,512,512,1,32,512,534,535
14958,Not Fit,17,512,512,512,1,64,512,534,535
2221,Fit,15,512,512,512,1,16,512,550,551
12905,Fit,15,512,512,512,1,32,512,550,551
2894,Fit,15,512,512,512,1,64,512,550,551
13798,Fit,15,512,512,512,1,16,512,550,551
2550,Fit,15,512,512,512,1,32,512,550,551
13151,Fit,15,512,512,512,1,64,512,550,551
22424,Fit,15,512,512,512,1,16,512,550,551
32490,Fit,15,512,512,512,1,32,512,550,551
26950,Fit,15,512,512,512,1,64,512,550,551
8602,Fit,15,512,512,512,1,16,512,550,551
20328,Fit,15,512,512,512,1,32,512,550,551
6631,Fit,15,512,512,512,1,64,512,550,551
49616,Fit,15,512,512,512,1,32,512,550,551
42497,Fit,15,512,512,512,1,64,512,550,551
3084,Fit,16,512,512,512,1,16,512,550,551
13671,Fit,16,512,512,512,1,32,512,550,551
2397,Fit,16,512,512,512,1,64,512,550,551
192,Fit,17,512,512,512,1,16,512,550,551
11348,Fit,17,512,512,512,1,32,512,550,551
4686,Fit,17,512,512,512,1,64,512,550,551
35314,Fit,17,512,512,512,1,16,512,550,551
24802,Fit,17,512,512,512,1,32,512,550,551
34503,Fit,17,512,512,512,1,64,512,550,551
22696,Fit,16,512,512,512,1,16,512,550,551
33495,Fit,16,512,512,512,1,32,512,550,551
26058,Fit,16,512,512,512,1,64,512,550,551
14238,Fit,16,512,512,512,1,16,512,550,551
3593,Fit,16,512,512,512,1,32,512,550,551
12237,Fit,16,512,512,512,1,64,512,550,551
25556,Fit,17,512,512,512,1,16,512,550,551
36295,Fit,17,512,512,512,1,32,512,550,551
23634,Fit,17,512,512,512,1,64,512,550,551
46697,Fit,17,512,512,512,1,32,512,550,551
11973,Fit,6,512,512,1024,1,16,512,610,611
656,Fit,6,512,512,1024,1,32,512,610,611
15320,Fit,6,512,512,1024,1,64,512,610,611
46422,Fit,6,512,512,1024,1,32,512,610,611
24707,Fit,6,512,512,1024,1,16,512,610,611
35659,Fit,6,512,512,1024,1,32,512,610,611
24114,Fit,6,512,512,1024,1,64,512,610,611
10700,Fit,6,512,512,1024,1,16,512,610,611
15449,Fit,6,512,512,1024,1,64,512,610,611
41280,Fit,6,512,512,1024,1,16,512,610,611
30561,Fit,6,512,512,1024,1,32,512,610,611
39378,Fit,6,512,512,1024,1,64,512,610,611
43548,Fit,6,512,512,1024,1,16,512,610,611
44048,Fit,6,512,512,1024,1,64,512,610,611
35245,Fit,7,512,512,1024,1,16,512,610,611
24869,Fit,7,512,512,1024,1,32,512,610,611
47367,Fit,7,512,512,1024,1,64,512,610,611
32778,Fit,8,512,512,1024,1,16,512,610,611
21749,Fit,8,512,512,1024,1,32,512,610,611
37494,Not Fit,8,512,512,1024,1,64,512,610,611
3012,Fit,8,512,512,1024,1,16,512,610,611
13782,Fit,8,512,512,1024,1,32,512,610,611
2381,Not Fit,8,512,512,1024,1,64,512,610,611
11950,Fit,7,512,512,1024,1,16,512,610,611
692,Fit,7,512,512,1024,1,32,512,610,611
15273,Fit,7,512,512,1024,1,64,512,610,611
25617,Fit,7,512,512,1024,1,16,512,610,611
36264,Fit,7,512,512,1024,1,32,512,610,611
23682,Not Fit,7,512,512,1024,1,64,512,610,611
14287,Fit,8,512,512,1024,1,16,512,610,611
3514,Fit,8,512,512,1024,1,32,512,610,611
12333,Not Fit,8,512,512,1024,1,64,512,610,611
48089,Not Fit,8,512,512,1024,1,32,512,610,611
34260,Fit,10,512,512,1024,1,16,512,578,579
23391,Fit,10,512,512,1024,1,32,512,578,579
36739,Not Fit,10,512,512,1024,1,64,512,578,579
4251,Fit,10,512,512,1024,1,16,512,578,579
14857,Not Fit,10,512,512,1024,1,32,512,578,579
944,Not Fit,10,512,512,1024,1,64,512,578,579
5186,Fit,9,512,512,1024,1,16,512,578,579
16657,Fit,9,512,512,1024,1,32,512,578,579
10030,Fit,9,512,512,1024,1,64,512,578,579
20958,Fit,9,512,512,1024,1,16,512,578,579
9278,Fit,9,512,512,1024,1,32,512,578,579
