model_number,fit_status,layer_index,reuse_factor,correct_reuse_factor_resource,n_inputs_resources,cnn_filters_resources,sequence_length_resource,bram_18k,lut,ff,dsp48e
28446,Fit,8,512,384,16,16,128,2,3644,2441,2
28444,Fit,11,512,384,16,16,64,2,3644,2439,2
35816,Fit,5,512,384,16,16,256,2,3020,2440,2
35817,Fit,8,512,384,16,16,128,2,3020,2441,2
35815,Fit,11,512,384,16,16,64,2,3020,2439,2
24684,Not Fit,5,512,384,16,16,256,2,3284,2443,2
24685,Not Fit,8,512,384,16,16,128,2,3284,2441,2
24683,Not Fit,11,512,384,16,16,64,2,3284,2439,2
35003,Not Fit,5,512,384,16,16,256,2,3644,2443,2
35004,Not Fit,8,512,384,16,16,128,2,3644,2438,2
35002,Not Fit,11,512,384,16,16,64,2,3644,2439,2
416,Fit,5,512,384,16,16,256,2,3020,2443,2
417,Fit,8,512,384,16,16,128,2,3020,2441,2
415,Fit,11,512,384,16,16,64,2,3020,2436,2
10753,Not Fit,5,512,384,16,16,256,2,3284,2440,2
10754,Not Fit,8,512,384,16,16,128,2,3284,2441,2
10752,Not Fit,11,512,384,16,16,64,2,3284,2439,2
4895,Not Fit,5,512,384,16,16,256,2,3644,2443,2
4896,Not Fit,8,512,384,16,16,128,2,3644,2441,2
4894,Not Fit,11,512,384,16,16,64,2,3644,2439,2
2222,Fit,5,512,384,16,16,512,2,3295.85714285714,2459.35714285714,2
2223,Fit,8,512,384,16,16,256,2,3020,2440,2
2221,Fit,11,512,384,16,16,128,2,3020,2441,2
12906,Fit,5,512,384,16,16,512,2,3287,2445,2
12907,Fit,8,512,384,16,16,256,2,3284,2443,2
12905,Fit,11,512,384,16,16,128,2,3284,2441,2
2895,Fit,5,512,384,16,16,512,2,3647,2445,2
2896,Fit,8,512,384,16,16,256,2,3644,2443,2
2894,Fit,11,512,384,16,16,128,2,3644,2441,2
46055,Fit,5,512,384,16,16,512,2,3023,2445,2
46056,Fit,8,512,384,16,16,256,2,3020,2440,2
46054,Fit,11,512,384,16,16,128,2,3020,2441,2
13799,Fit,5,512,384,16,16,512,2,3023,2445,2
13800,Fit,8,512,384,16,16,256,2,3020,2443,2
13798,Fit,11,512,384,16,16,128,2,3020,2438,2
2551,Fit,5,512,384,16,16,512,2,3287,2445,2
2552,Fit,8,512,384,16,16,256,2,3284,2440,2
2550,Fit,11,512,384,16,16,128,2,3284,2441,2
13152,Fit,5,512,384,16,16,512,2,3647,2445,2
13153,Fit,8,512,384,16,16,256,2,3644,2443,2
13151,Fit,11,512,384,16,16,128,2,3644,2441,2
22425,Fit,5,512,384,16,16,512,2,3023,2445,2
22426,Fit,8,512,384,16,16,256,2,3020,2443,2
22424,Fit,11,512,384,16,16,128,2,3020,2441,2
32491,Fit,5,512,384,16,16,512,2,3287,2442,2
32492,Fit,8,512,384,16,16,256,2,3284,2440,2
32490,Fit,11,512,384,16,16,128,2,3284,2438,2
26951,Fit,5,512,384,16,16,512,2,3647,2445,2
26952,Fit,8,512,384,16,16,256,2,3644,2443,2
26950,Fit,11,512,384,16,16,128,2,3644,2441,2
8603,Fit,5,512,384,16,16,512,2,3023,2445,2
8604,Fit,8,512,384,16,16,256,2,3020,2440,2
8602,Fit,11,512,384,16,16,128,2,3020,2441,2
20329,Fit,5,512,384,16,16,512,2,3287,2445,2
20330,Fit,8,512,384,16,16,256,2,3284,2443,2
20328,Fit,11,512,384,16,16,128,2,3284,2441,2
6632,Fit,5,512,384,16,16,512,2,3647,2445,2
6633,Fit,8,512,384,16,16,256,2,3644,2443,2
6631,Fit,11,512,384,16,16,128,2,3644,2441,2
49617,Fit,5,512,384,16,16,512,2,3287,2445,2
49618,Fit,8,512,384,16,16,256,2,3284,2443,2
49616,Fit,11,512,384,16,16,128,2,3284,2441,2
42498,Fit,5,512,384,16,16,512,2,3647,2442,2
42499,Fit,8,512,384,16,16,256,2,3644,2443,2
42497,Fit,11,512,384,16,16,128,2,3644,2441,2
7214,Fit,5,512,384,16,16,512,2,3023,2445,2
7215,Fit,8,512,384,16,16,256,2,3020,2443,2
7213,Fit,11,512,384,16,16,128,2,3020,2441,2
18774,Fit,5,512,384,16,16,512,2,3287,2445,2
18775,Fit,8,512,384,16,16,256,2,3284,2443,2
18773,Fit,11,512,384,16,16,128,2,3284,2441,2
7874,Fit,5,512,384,16,16,512,2,3647,2445,2
7875,Fit,8,512,384,16,16,256,2,3644,2443,2
7873,Fit,11,512,384,16,16,128,2,3644,2441,2
32147,Fit,5,512,384,16,16,512,2,3287,2445,2
32148,Fit,8,512,384,16,16,256,2,3284,2443,2
32146,Fit,11,512,384,16,16,128,2,3284,2438,2
37958,Fit,5,512,384,16,16,512,2,3647,2442,2
37959,Fit,8,512,384,16,16,256,2,3644,2443,2
37957,Fit,11,512,384,16,16,128,2,3644,2441,2
3085,Fit,5,512,384,16,16,512,2,3023,2442,2
3086,Fit,8,512,384,16,16,256,2,3020,2443,2
3084,Fit,11,512,384,16,16,128,2,3020,2441,2
13672,Fit,5,512,384,16,16,512,2,3287,2445,2
13673,Fit,8,512,384,16,16,256,2,3284,2443,2
13671,Fit,11,512,384,16,16,128,2,3284,2441,2
2398,Fit,5,512,384,16,16,512,2,3647,2442,2
2399,Fit,8,512,384,16,16,256,2,3644,2443,2
2397,Fit,11,512,384,16,16,128,2,3644,2441,2
20114,Fit,5,512,384,16,16,512,2,3023,2445,2
20115,Fit,8,512,384,16,16,256,2,3020,2443,2
20113,Fit,11,512,384,16,16,128,2,3020,2438,2
17895,Not Fit,5,512,384,16,16,512,2,3647,2445,2
17896,Not Fit,8,512,384,16,16,256,2,3644,2443,2
17894,Not Fit,11,512,384,16,16,128,2,3644,2441,2
27859,Not Fit,5,512,384,16,16,512,2,3023,2442,2
27860,Not Fit,8,512,384,16,16,256,2,3020,2443,2
27858,Not Fit,11,512,384,16,16,128,2,3020,2441,2
38616,Not Fit,5,512,384,16,16,512,2,3287,2445,2
38617,Not Fit,8,512,384,16,16,256,2,3284,2443,2
38615,Not Fit,11,512,384,16,16,128,2,3284,2438,2
31191,Not Fit,5,512,384,16,16,512,2,3647,2445,2
31192,Not Fit,8,512,384,16,16,256,2,3644,2443,2
31190,Not Fit,11,512,384,16,16,128,2,3644,2441,2
26189,Fit,5,512,384,16,16,512,2,3023,2442,2
26190,Fit,8,512,384,16,16,256,2,3020,2440,2
26188,Fit,11,512,384,16,16,128,2,3020,2441,2
23006,Fit,5,512,384,16,16,512,2,3647,2445,2
23007,Fit,8,512,384,16,16,256,2,3644,2443,2
23005,Fit,11,512,384,16,16,128,2,3644,2441,2
193,Fit,5,512,384,16,16,512,2,3023,2445,2
194,Fit,8,512,384,16,16,256,2,3020,2443,2
192,Fit,11,512,384,16,16,128,2,3020,2441,2
11349,Fit,5,512,384,16,16,512,2,3287,2445,2
11350,Fit,8,512,384,16,16,256,2,3284,2443,2
11348,Fit,11,512,384,16,16,128,2,3284,2441,2
4687,Fit,5,512,384,16,16,512,2,3647,2445,2
4688,Fit,8,512,384,16,16,256,2,3644,2443,2
4686,Fit,11,512,384,16,16,128,2,3644,2441,2
35315,Fit,5,512,384,16,16,512,2,3023,2445,2
35316,Fit,8,512,384,16,16,256,2,3020,2443,2
35314,Fit,11,512,384,16,16,128,2,3020,2441,2
24803,Fit,5,512,384,16,16,512,2,3287,2445,2
24804,Fit,8,512,384,16,16,256,2,3284,2440,2
24802,Fit,11,512,384,16,16,128,2,3284,2441,2
34504,Fit,5,512,384,16,16,512,2,3647,2445,2
34505,Fit,8,512,384,16,16,256,2,3644,2443,2
34503,Fit,11,512,384,16,16,128,2,3644,2438,2
17516,Not Fit,5,512,384,16,16,512,2,3023,2445,2
17517,Not Fit,8,512,384,16,16,256,2,3020,2440,2
17515,Not Fit,11,512,384,16,16,128,2,3020,2441,2
6145,Not Fit,5,512,384,16,16,512,2,3287,2445,2
6146,Not Fit,8,512,384,16,16,256,2,3284,2443,2
6144,Not Fit,11,512,384,16,16,128,2,3284,2441,2
21036,Not Fit,5,512,384,16,16,512,2,3647,2445,2
21037,Not Fit,8,512,384,16,16,256,2,3644,2440,2
21035,Not Fit,11,512,384,16,16,128,2,3644,2441,2
48890,Not Fit,5,512,384,16,16,512,2,3023,2445,2
48891,Not Fit,8,512,384,16,16,256,2,3020,2440,2
48889,Not Fit,11,512,384,16,16,128,2,3020,2441,2
49213,Not Fit,5,512,384,16,16,512,2,3647,2445,2
49214,Not Fit,8,512,384,16,16,256,2,3644,2440,2
49212,Not Fit,11,512,384,16,16,128,2,3644,2441,2
486,Fit,5,512,384,32,32,128,4,10938.8936170213,5381.65957446809,8
487,Fit,8,512,384,32,32,64,4,9808,5364,8
485,Fit,11,512,384,32,32,32,4,9808,5362,8
11049,Fit,5,512,384,32,32,128,4,10600,5366,8
11050,Fit,8,512,384,32,32,64,4,10600,5364,8
11048,Fit,11,512,384,32,32,32,4,10600,5362,8
5005,Fit,5,512,384,32,32,128,4,11680,5366,8
5006,Fit,8,512,384,32,32,64,4,11680,5364,8
5004,Fit,11,512,384,32,32,32,4,11680,5362,8
35635,Fit,5,512,384,32,32,128,4,9808,5366,8
35636,Fit,8,512,384,32,32,64,4,9808,5364,8
35634,Fit,11,512,384,32,32,32,4,9808,5362,8
24399,Fit,5,512,384,32,32,128,4,10600,5366,8
24400,Fit,8,512,384,32,32,64,4,10600,5364,8
24398,Fit,11,512,384,32,32,32,4,10600,5362,8
34937,Fit,5,512,384,32,32,128,4,11680,5366,8
34938,Fit,8,512,384,32,32,64,4,11680,5364,8
34936,Fit,11,512,384,32,32,32,4,11680,5362,8
21763,Fit,5,512,384,32,32,128,4,9808,5366,8
21764,Fit,8,512,384,32,32,64,4,9808,5364,8
21762,Fit,11,512,384,32,32,32,4,9808,5362,8
32691,Fit,5,512,384,32,32,128,4,10600,5366,8
32692,Fit,8,512,384,32,32,64,4,10600,5364,8
32690,Fit,11,512,384,32,32,32,4,10600,5362,8
26381,Fit,5,512,384,32,32,128,4,11680,5366,8
26382,Fit,8,512,384,32,32,64,4,11680,5364,8
26380,Fit,11,512,384,32,32,32,4,11680,5362,8
47649,Fit,5,512,384,32,32,128,4,10600,5366,8
47650,Fit,8,512,384,32,32,64,4,10600,5364,8
47648,Fit,11,512,384,32,32,32,4,10600,5362,8
41988,Fit,5,512,384,32,32,128,4,11680,5366,8
41989,Fit,8,512,384,32,32,64,4,11680,5364,8
41987,Fit,11,512,384,32,32,32,4,11680,5362,8
38575,Fit,5,512,384,32,32,128,4,9808,5366,8
38576,Fit,8,512,384,32,32,64,4,9808,5364,8
38574,Fit,11,512,384,32,32,32,4,9808,5362,8
27818,Fit,5,512,384,32,32,128,4,10600,5366,8
27819,Fit,8,512,384,32,32,64,4,10600,5364,8
27817,Fit,11,512,384,32,32,32,4,10600,5362,8
20047,Fit,5,512,384,32,32,128,4,10600,5366,8
20048,Fit,8,512,384,32,32,64,4,10600,5364,8
20046,Fit,11,512,384,32,32,32,4,10600,5362,8
7141,Fit,5,512,384,32,32,128,4,11680,5366,8
7142,Fit,8,512,384,32,32,64,4,11680,5364,8
7140,Fit,11,512,384,32,32,32,4,11680,5362,8
5307,Fit,5,512,384,32,32,128,4,9808,5366,8
5308,Fit,8,512,384,32,32,64,4,9808,5364,8
5306,Fit,11,512,384,32,32,32,4,9808,5362,8
16832,Fit,5,512,384,32,32,128,4,10600,5366,8
16833,Fit,8,512,384,32,32,64,4,10600,5364,8
16831,Fit,11,512,384,32,32,32,4,10600,5362,8
10226,Fit,5,512,384,32,32,128,4,11680,5366,8
10227,Fit,8,512,384,32,32,64,4,11680,5364,8
10225,Fit,11,512,384,32,32,32,4,11680,5362,8
44616,Fit,5,512,384,32,32,128,4,11680,5366,8
44617,Fit,8,512,384,32,32,64,4,11680,5364,8
44615,Fit,11,512,384,32,32,32,4,11680,5362,8
46221,Fit,5,512,384,32,32,128,4,11680,5366,8
46222,Fit,8,512,384,32,32,64,4,11680,5364,8
46220,Fit,11,512,384,32,32,32,4,11680,5362,8
32532,Fit,5,512,384,32,32,128,4,9808,5366,8
32533,Fit,8,512,384,32,32,64,4,9808,5364,8
32531,Fit,11,512,384,32,32,32,4,9808,5362,8
22493,Fit,5,512,384,32,32,128,4,10600,5366,8
22494,Fit,8,512,384,32,32,64,4,10600,5364,8
22492,Fit,11,512,384,32,32,32,4,10600,5362,8
37440,Fit,5,512,384,32,32,128,4,11680,5366,8
37441,Fit,8,512,384,32,32,64,4,11680,5364,8
37439,Fit,11,512,384,32,32,32,4,11680,5362,8
2574,Fit,5,512,384,32,32,128,4,9808,5366,8
2575,Fit,8,512,384,32,32,64,4,9808,5364,8
2573,Fit,11,512,384,32,32,32,4,9808,5362,8
13848,Fit,5,512,384,32,32,128,4,10600,5366,8
13849,Fit,8,512,384,32,32,64,4,10600,5364,8
13847,Fit,11,512,384,32,32,32,4,10600,5362,8
1911,Fit,5,512,384,32,32,128,4,11680,5366,8
1912,Fit,8,512,384,32,32,64,4,11680,5364,8
1910,Fit,11,512,384,32,32,32,4,11680,5362,8
31553,Fit,5,512,384,32,32,128,4,11680,5366,8
31554,Fit,8,512,384,32,32,64,4,11680,5364,8
31552,Fit,11,512,384,32,32,32,4,11680,5362,8
49551,Fit,5,512,384,32,32,128,4,9808,5366,8
49552,Fit,8,512,384,32,32,64,4,9808,5364,8
49550,Fit,11,512,384,32,32,32,4,9808,5362,8
46555,Fit,5,512,384,32,32,128,4,10600,5366,8
46556,Fit,8,512,384,32,32,64,4,10600,5364,8
46554,Fit,11,512,384,32,32,32,4,10600,5362,8
25414,Fit,5,512,384,32,32,128,4,9808,5366,8
25415,Fit,8,512,384,32,32,64,4,9808,5364,8
25413,Fit,11,512,384,32,32,32,4,9808,5362,8
35994,Fit,5,512,384,32,32,128,4,10600,5366,8
35995,Fit,8,512,384,32,32,64,4,10600,5364,8
35993,Fit,11,512,384,32,32,32,4,10600,5362,8
23545,Fit,5,512,384,32,32,128,4,11680,5366,8
23546,Fit,8,512,384,32,32,64,4,11680,5364,8
23544,Fit,11,512,384,32,32,32,4,11680,5362,8
12156,Fit,5,512,384,32,32,128,4,9808,5366,8
12157,Fit,8,512,384,32,32,64,4,9808,5364,8
12155,Fit,11,512,384,32,32,32,4,9808,5362,8
884,Fit,5,512,384,32,32,128,4,10600,5366,8
885,Fit,8,512,384,32,32,64,4,10600,5364,8
883,Fit,11,512,384,32,32,32,4,10600,5362,8
15387,Fit,5,512,384,32,32,128,4,11680,5366,8
15388,Fit,8,512,384,32,32,64,4,11680,5364,8
15386,Fit,11,512,384,32,32,32,4,11680,5362,8
35795,Fit,5,512,384,32,32,128,4,9808,5366,8
35796,Fit,8,512,384,32,32,64,4,9808,5364,8
35794,Fit,11,512,384,32,32,32,4,9808,5362,8
24663,Fit,5,512,384,32,32,128,4,10600,5366,8
24664,Fit,8,512,384,32,32,64,4,10600,5364,8
24662,Fit,11,512,384,32,32,32,4,10600,5362,8
35060,Fit,5,512,384,32,32,128,4,11680,5366,8
35061,Fit,8,512,384,32,32,64,4,11680,5364,8
35059,Fit,11,512,384,32,32,32,4,11680,5362,8
49028,Not Fit,5,512,384,32,32,128,4,9808,5366,8
49029,Not Fit,8,512,384,32,32,64,4,9808,5364,8
49027,Not Fit,11,512,384,32,32,32,4,9808,5362,8
30571,Not Fit,5,512,384,32,32,128,4,9808,5366,8
30572,Not Fit,8,512,384,32,32,64,4,9808,5364,8
30570,Not Fit,11,512,384,32,32,32,4,9808,5362,8
41221,Not Fit,5,512,384,32,32,128,4,10600,5366,8
41222,Not Fit,8,512,384,32,32,64,4,10600,5364,8
41220,Not Fit,11,512,384,32,32,32,4,10600,5362,8
28483,Not Fit,5,512,384,32,32,128,4,11680,5366,8
28484,Not Fit,8,512,384,32,32,64,4,11680,5364,8
28482,Not Fit,11,512,384,32,32,32,4,11680,5362,8
17041,Not Fit,5,512,384,32,32,128,4,9808,5366,8
17042,Not Fit,8,512,384,32,32,64,4,9808,5364,8
17040,Not Fit,11,512,384,32,32,32,4,9808,5362,8
6279,Not Fit,5,512,384,32,32,128,4,10600,5366,8
6280,Not Fit,8,512,384,32,32,64,4,10600,5364,8
6278,Not Fit,11,512,384,32,32,32,4,10600,5362,8
20750,Not Fit,5,512,384,32,32,128,4,11680,5366,8
20751,Not Fit,8,512,384,32,32,64,4,11680,5364,8
20749,Not Fit,11,512,384,32,32,32,4,11680,5362,8
35272,Fit,5,512,384,32,32,256,4,10754.0512820513,5383.58974358974,8
35273,Fit,8,512,384,32,32,128,4,9808,5366,8
35271,Fit,11,512,384,32,32,64,4,9808,5364,8
24902,Fit,5,512,384,32,32,256,4,10600,5368,8
24903,Fit,8,512,384,32,32,128,4,10600,5366,8
24901,Fit,11,512,384,32,32,64,4,10600,5364,8
34441,Fit,5,512,384,32,32,256,4,11680,5368,8
34442,Fit,8,512,384,32,32,128,4,11680,5366,8
34440,Fit,11,512,384,32,32,64,4,11680,5364,8
47380,Fit,5,512,384,32,32,256,4,11680,5368,8
47381,Fit,8,512,384,32,32,128,4,11680,5366,8
47379,Fit,11,512,384,32,32,64,4,11680,5364,8
18981,Fit,5,512,384,32,32,256,4,9808,5368,8
18982,Fit,8,512,384,32,32,128,4,9808,5366,8
18980,Fit,11,512,384,32,32,64,4,9808,5364,8
8342,Fit,5,512,384,32,32,256,4,10600,5368,8
8343,Fit,8,512,384,32,32,128,4,10600,5366,8
8341,Fit,11,512,384,32,32,64,4,10600,5364,8
18390,Fit,5,512,384,32,32,256,4,11680,5368,8
18391,Fit,8,512,384,32,32,128,4,11680,5366,8
18389,Fit,11,512,384,32,32,64,4,11680,5364,8
27227,Fit,5,512,384,32,32,256,4,9808,5368,8
27228,Fit,8,512,384,32,32,128,4,9808,5366,8
27226,Fit,11,512,384,32,32,64,4,9808,5364,8
38202,Fit,5,512,384,32,32,256,4,10600,5368,8
38203,Fit,8,512,384,32,32,128,4,10600,5366,8
38201,Fit,11,512,384,32,32,64,4,10600,5364,8
31881,Fit,5,512,384,32,32,256,4,11680,5368,8
31882,Fit,8,512,384,32,32,128,4,11680,5366,8
31880,Fit,11,512,384,32,32,64,4,11680,5364,8
3622,Fit,5,512,384,32,32,256,4,9808,5368,8
3623,Fit,8,512,384,32,32,128,4,9808,5366,8
3621,Fit,11,512,384,32,32,64,4,9808,5364,8
14220,Fit,5,512,384,32,32,256,4,10600,5368,8
14221,Fit,8,512,384,32,32,128,4,10600,5366,8
14219,Fit,11,512,384,32,32,64,4,10600,5364,8
1612,Fit,5,512,384,32,32,256,4,11680,5368,8
1613,Fit,8,512,384,32,32,128,4,11680,5366,8
1611,Fit,11,512,384,32,32,64,4,11680,5364,8
45656,Fit,5,512,384,32,32,256,4,11680,5368,8
45657,Fit,8,512,384,32,32,128,4,11680,5366,8
45655,Fit,11,512,384,32,32,64,4,11680,5364,8
48785,Fit,5,512,384,32,32,256,4,10600,5368,8
48786,Fit,8,512,384,32,32,128,4,10600,5366,8
48784,Fit,11,512,384,32,32,64,4,10600,5364,8
44440,Fit,5,512,384,32,32,256,4,11680,5368,8
44441,Fit,8,512,384,32,32,128,4,11680,5366,8
44439,Fit,11,512,384,32,32,64,4,11680,5364,8
40407,Fit,5,512,384,32,32,256,4,9808,5368,8
40408,Fit,8,512,384,32,32,128,4,9808,5366,8
40406,Fit,11,512,384,32,32,64,4,9808,5364,8
29723,Fit,5,512,384,32,32,256,4,10600,5368,8
29724,Fit,8,512,384,32,32,128,4,10600,5366,8
29722,Fit,11,512,384,32,32,64,4,10600,5364,8
39774,Fit,5,512,384,32,32,256,4,11680,5368,8
39775,Fit,8,512,384,32,32,128,4,11680,5366,8
39773,Fit,11,512,384,32,32,64,4,11680,5364,8
5639,Fit,5,512,384,32,32,256,4,9808,5368,8
5640,Fit,8,512,384,32,32,128,4,9808,5366,8
5638,Fit,11,512,384,32,32,64,4,9808,5364,8
16520,Fit,5,512,384,32,32,256,4,10600,5368,8
16521,Fit,8,512,384,32,32,128,4,10600,5366,8
16519,Fit,11,512,384,32,32,64,4,10600,5364,8
10440,Fit,5,512,384,32,32,256,4,11680,5368,8
10441,Fit,8,512,384,32,32,128,4,11680,5366,8
10439,Fit,11,512,384,32,32,64,4,11680,5364,8
8137,Fit,5,512,384,32,32,256,4,9808,5368,8
8138,Fit,8,512,384,32,32,128,4,9808,5366,8
8136,Fit,11,512,384,32,32,64,4,9808,5364,8
19747,Fit,5,512,384,32,32,256,4,10600,5368,8
19748,Fit,8,512,384,32,32,128,4,10600,5366,8
19746,Fit,11,512,384,32,32,64,4,10600,5364,8
7334,Fit,5,512,384,32,32,256,4,11680,5368,8
7335,Fit,8,512,384,32,32,128,4,11680,5366,8
7333,Fit,11,512,384,32,32,64,4,11680,5364,8
45006,Fit,5,512,384,32,32,256,4,9808,5368,8
45007,Fit,8,512,384,32,32,128,4,9808,5366,8
45005,Fit,11,512,384,32,32,64,4,9808,5364,8
49440,Fit,5,512,384,32,32,256,4,10600,5368,8
49441,Fit,8,512,384,32,32,128,4,10600,5366,8
49439,Fit,11,512,384,32,32,64,4,10600,5364,8
42926,Fit,5,512,384,32,32,256,4,11680,5368,8
42927,Fit,8,512,384,32,32,128,4,11680,5366,8
42925,Fit,11,512,384,32,32,64,4,11680,5364,8
14660,Fit,5,512,384,32,32,256,4,9808,5368,8
14661,Fit,8,512,384,32,32,128,4,9808,5366,8
14659,Fit,11,512,384,32,32,64,4,9808,5364,8
3483,Fit,5,512,384,32,32,256,4,10600,5368,8
3484,Fit,8,512,384,32,32,128,4,10600,5366,8
3482,Fit,11,512,384,32,32,64,4,10600,5364,8
12715,Fit,5,512,384,32,32,256,4,11680,5368,8
12716,Fit,8,512,384,32,32,128,4,11680,5366,8
12714,Fit,11,512,384,32,32,64,4,11680,5364,8
22960,Fit,5,512,384,32,32,256,4,9808,5368,8
22961,Fit,8,512,384,32,32,128,4,9808,5366,8
22959,Fit,11,512,384,32,32,64,4,9808,5364,8
33039,Fit,5,512,384,32,32,256,4,10600,5368,8
33040,Fit,8,512,384,32,32,128,4,10600,5366,8
33038,Fit,11,512,384,32,32,64,4,10600,5364,8
26163,Not Fit,5,512,384,32,32,256,4,11680,5368,8
26164,Not Fit,8,512,384,32,32,128,4,11680,5366,8
26162,Not Fit,11,512,384,32,32,64,4,11680,5364,8
11802,Fit,5,512,384,32,32,256,4,9808,5368,8
11803,Fit,8,512,384,32,32,128,4,9808,5366,8
11801,Fit,11,512,384,32,32,64,4,9808,5364,8
1091,Fit,5,512,384,32,32,256,4,10600,5368,8
1092,Fit,8,512,384,32,32,128,4,10600,5366,8
1090,Fit,11,512,384,32,32,64,4,10600,5364,8
15098,Fit,5,512,384,32,32,256,4,11680,5368,8
15099,Fit,8,512,384,32,32,128,4,11680,5366,8
15097,Fit,11,512,384,32,32,64,4,11680,5364,8
5688,Fit,5,512,384,32,32,256,4,9808,5368,8
5689,Fit,8,512,384,32,32,128,4,9808,5366,8
5687,Fit,11,512,384,32,32,64,4,9808,5364,8
16442,Fit,5,512,384,32,32,256,4,10600,5368,8
16443,Fit,8,512,384,32,32,128,4,10600,5366,8
16441,Fit,11,512,384,32,32,64,4,10600,5364,8
10527,Fit,5,512,384,32,32,256,4,11680,5368,8
10528,Fit,8,512,384,32,32,128,4,11680,5366,8
10526,Fit,11,512,384,32,32,64,4,11680,5364,8
40300,Fit,5,512,384,32,32,256,4,9808,5368,8
40301,Fit,8,512,384,32,32,128,4,9808,5366,8
40299,Fit,11,512,384,32,32,64,4,9808,5364,8
29766,Fit,5,512,384,32,32,256,4,10600,5368,8
29767,Fit,8,512,384,32,32,128,4,10600,5366,8
29765,Fit,11,512,384,32,32,64,4,10600,5364,8
39746,Not Fit,5,512,384,32,32,256,4,11680,5368,8
39747,Not Fit,8,512,384,32,32,128,4,11680,5366,8
39745,Not Fit,11,512,384,32,32,64,4,11680,5364,8
11673,Not Fit,5,512,384,32,32,256,4,9808,5368,8
11674,Not Fit,8,512,384,32,32,128,4,9808,5366,8
11672,Not Fit,11,512,384,32,32,64,4,9808,5364,8
1159,Not Fit,5,512,384,32,32,256,4,10600,5368,8
1160,Not Fit,8,512,384,32,32,128,4,10600,5366,8
1158,Not Fit,11,512,384,32,32,64,4,10600,5364,8
14958,Not Fit,5,512,384,32,32,256,4,11680,5368,8
14959,Not Fit,8,512,384,32,32,128,4,11680,5366,8
14957,Not Fit,11,512,384,32,32,64,4,11680,5364,8
22645,Fit,5,512,384,32,32,512,4,10718.7894736842,5385.15789473684,8
22646,Fit,8,512,384,32,32,256,4,9808,5368,8
22644,Fit,11,512,384,32,32,128,4,9808,5366,8
33258,Fit,5,512,384,32,32,512,4,10603,5370,8
33259,Fit,8,512,384,32,32,256,4,10600,5368,8
33257,Fit,11,512,384,32,32,128,4,10600,5366,8
25916,Fit,5,512,384,32,32,512,4,11683,5370,8
25917,Fit,8,512,384,32,32,256,4,11680,5368,8
25915,Fit,11,512,384,32,32,128,4,11680,5366,8
33019,Fit,5,512,384,32,32,512,4,9811,5370,8
33020,Fit,8,512,384,32,32,256,4,9808,5368,8
33018,Fit,11,512,384,32,32,128,4,9808,5366,8
22987,Fit,5,512,384,32,32,512,4,10603,5370,8
22988,Fit,8,512,384,32,32,256,4,10600,5368,8
22986,Fit,11,512,384,32,32,128,4,10600,5366,8
36799,Fit,5,512,384,32,32,512,4,11683,5370,8
36800,Fit,8,512,384,32,32,256,4,11680,5368,8
36798,Fit,11,512,384,32,32,128,4,11680,5366,8
48152,Fit,5,512,384,32,32,512,4,9811,5370,8
48153,Fit,8,512,384,32,32,256,4,9808,5368,8
48151,Fit,11,512,384,32,32,128,4,9808,5366,8
45818,Not Fit,5,512,384,32,32,512,4,11683,5370,8
45819,Not Fit,8,512,384,32,32,256,4,11680,5368,8
45817,Not Fit,11,512,384,32,32,128,4,11680,5366,8
49420,Fit,5,512,384,32,32,512,4,9811,5370,8
49421,Fit,8,512,384,32,32,256,4,9808,5368,8
49419,Fit,11,512,384,32,32,128,4,9808,5366,8
45033,Fit,5,512,384,32,32,512,4,10603,5370,8
45034,Fit,8,512,384,32,32,256,4,10600,5368,8
45032,Fit,11,512,384,32,32,128,4,10600,5366,8
27376,Fit,5,512,384,32,32,512,4,9811,5370,8
27377,Fit,8,512,384,32,32,256,4,9808,5368,8
27375,Fit,11,512,384,32,32,128,4,9808,5366,8
37823,Fit,5,512,384,32,32,512,4,10603,5370,8
37824,Fit,8,512,384,32,32,256,4,10600,5368,8
37822,Fit,11,512,384,32,32,128,4,10600,5366,8
31919,Not Fit,5,512,384,32,32,512,4,11683,5370,8
31920,Not Fit,8,512,384,32,32,256,4,11680,5368,8
31918,Not Fit,11,512,384,32,32,128,4,11680,5366,8
19768,Fit,5,512,384,32,32,512,4,9811,5370,8
19769,Fit,8,512,384,32,32,256,4,9808,5368,8
19767,Fit,11,512,384,32,32,128,4,9808,5366,8
8111,Fit,5,512,384,32,32,512,4,10603,5370,8
8112,Fit,8,512,384,32,32,256,4,10600,5368,8
8110,Fit,11,512,384,32,32,128,4,10600,5366,8
18920,Not Fit,5,512,384,32,32,512,4,11683,5370,8
18921,Not Fit,8,512,384,32,32,256,4,11680,5368,8
18919,Not Fit,11,512,384,32,32,128,4,11680,5366,8
45360,Fit,5,512,384,32,32,512,4,10603,5370,8
45361,Fit,8,512,384,32,32,256,4,10600,5368,8
45359,Fit,11,512,384,32,32,128,4,10600,5366,8
48326,Fit,5,512,384,32,32,512,4,11683,5370,8
48327,Fit,8,512,384,32,32,256,4,11680,5368,8
48325,Fit,11,512,384,32,32,128,4,11680,5366,8
28241,Fit,5,512,384,32,32,512,4,9811,5370,8
28242,Fit,8,512,384,32,32,256,4,9808,5368,8
28240,Fit,11,512,384,32,32,128,4,9808,5366,8
